source,slug,status,severity,score,summary,issues
data/quiz-wave6-300.json,pet-treat-give-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-bath-cycle-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-brush-time-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-nail-trim-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-vet-checkup-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,pet-vaccine-schedule-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,pet-dental-care-pet-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-clean-bed-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-litter-clean-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-toy-rotate-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-new-toy-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-socialize-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-stay-home-pet-wave6,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave6-300.json,pet-away-prep-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,pet-pet-photo-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-pet-name-call-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,pet-training-line-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-sleep-spot-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-barking-handle-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-pet-insurance-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-outfit-pick-am-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,style-color-base-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,style-pattern-mix-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-accessory-pick-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,style-bag-day-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-sneaker-pick-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-formal-set-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-business-casual-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,style-rainy-shoes-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,style-coat-layer-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,style-hat-pick-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-scarf-fold-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-jewelry-daily-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,style-watch-pick-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-perfume-spot-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-wardrobe-rotate-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-cleaning-bag-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-dry-clean-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-repair-clothes-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,style-donate-clothes-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,style-seasonal-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-color-match-mirror-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,style-wedding-guest-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,style-funeral-attire-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-weekend-comfort-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,music-mood-playlist-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,music-work-music-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-workout-music-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-sleep-music-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-study-bgm-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-chart-check-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,music-new-album-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-live-stream-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-festival-go-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-solo-concert-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-vinyl-listen-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-bluetooth-speaker-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,music-headphone-pick-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-lyrics-read-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-song-share-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-cover-listen-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-instrumental-pref-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-karaoke-list-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-radio-pick-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-podcast-mix-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-throwback-play-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-genre-explore-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-album-cover-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-concert-photo-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-song-recommend-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,visual-binge-watch-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,visual-one-episode-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-series-end-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-weekly-wait-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,visual-movie-pick-couple-wave6,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave6-300.json,visual-doc-watch-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-short-clip-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-long-form-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,visual-vlog-pick-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-youtuber-follow-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-spoiler-handle-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-subtitle-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-dubbed-pref-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,visual-ott-switch-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,visual-family-tv-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-projector-night-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,visual-theater-time-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,visual-popcorn-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,visual-seat-row-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,visual-review-after-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-rating-give-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,visual-save-later-video-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-thumbnail-trust-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,visual-recommendation-trust-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,visual-replay-fav-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-bookstore-walk-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-library-borrow-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-used-book-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,read-ebook-vs-paper-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,read-audiobook-listen-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bedtime-read-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-commute-read-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-finish-rate-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-multi-book-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-genre-fiction-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-essay-pick-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-self-help-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-history-book-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,read-foreign-novel-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-short-story-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-highlight-note-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-index-card-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bookclub-join-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-recommend-book-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-gift-book-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,read-bookshelf-style-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-bookmark-pick-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,read-reading-cafe-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,read-reread-fav-wave6,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave6-300.json,read-book-cover-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,sport-gym-time-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-pt-class-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-group-class-sport-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,sport-running-distance-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-interval-run-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-bench-press-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-squat-set-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-pull-up-wave6,source-json,Pass,90,results=16; avgSummary=156; thinRows=0,
data/quiz-wave6-300.json,sport-climbing-route-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-swimming-lap-wave6,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave6-300.json,sport-aqua-walk-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-tennis-match-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-badminton-game-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-soccer-team-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-basketball-pickup-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,sport-bicycle-pace-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,sport-mountain-elevation-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-yoga-mat-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,sport-pilates-class-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-rest-day-sport-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-warmup-stretch-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,sport-protein-shake-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,sport-gear-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,sport-app-track-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,sport-heart-rate-zone-wave6,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave6-300.json,parent-bedtime-story-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-morning-routine-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-screen-time-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-snack-pick-kid-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-lunchbox-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-new-friend-kid-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-playdate-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-pickup-time-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-homework-help-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-academy-pick-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-reading-with-kid-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,parent-family-trip-plan-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,parent-theme-park-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,parent-museum-with-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-allowance-set-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-chore-share-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-scolding-style-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-praise-style-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-teacher-meet-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,parent-health-checkup-kid-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,parent-bath-time-kid-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,parent-bedtime-talk-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
